DILT_0000000901-mRNA-1	PXEA_0003437101-mRNA-1	48.0	173	81	2	1	173	284	447	8.88e-44	154
DILT_0000000901-mRNA-1	tr|A0A3S5FGS1|A0A3S5FGS1_9PLATIg-like	48.0	173	81	2	1	173	284	447	8.88e-44	154
DILT_0000000901-mRNA-1	augustus_masked-jcf7180000225870-processed-gene-0.2-mRNA-1	48.5	169	78	2	1	169	320	479	2.02e-43	153
DILT_0000000901-mRNA-1	tr|A0A7U0TJ33|A0A7U0TJ33_9TREMGlycine	47.1	170	81	1	1	170	409	569	2.59e-43	154
DILT_0000000901-mRNA-1	CSKR_106284-T1	47.1	170	81	1	1	170	394	554	3.00e-43	154
DILT_0000000901-mRNA-1	CRM22_003453	47.1	170	81	1	1	170	394	554	3.00e-43	154
DILT_0000000901-mRNA-1	tr|A0A4S2M146|A0A4S2M146_OPIFEIg-like	47.1	170	81	1	1	170	394	554	3.00e-43	154
DILT_0000000901-mRNA-1	tr|G7YEX3|G7YEX3_CLOSIGlycine	47.1	170	81	1	1	170	394	554	3.00e-43	154
DILT_0000000901-mRNA-1	TRE_0000617401-mRNA-1	47.4	173	82	2	1	173	392	555	3.23e-43	154
DILT_0000000901-mRNA-1	tr|A0A183W0B4|A0A183W0B4_TRIRENeur_chan_LBD	47.4	173	82	2	1	173	392	555	3.23e-43	154
DILT_0000000901-mRNA-1	tr|A0A095A6W2|A0A095A6W2_SCHHAGlycine	45.9	170	83	1	1	170	244	404	8.11e-43	150
DILT_0000000901-mRNA-1	EWB00_010226	48.2	170	79	2	1	170	389	549	1.49e-42	152
DILT_0000000901-mRNA-1	tr|A0A4Z2DPG6|A0A4Z2DPG6_SCHJAGlycine	48.2	170	79	2	1	170	389	549	1.49e-42	152
DILT_0000000901-mRNA-1	MS3_0020326.1	45.9	170	83	1	1	170	341	501	4.14e-42	150
DILT_0000000901-mRNA-1	tr|A0A6A5DK15|A0A6A5DK15_SCHHAGlycine	45.9	170	83	1	1	170	341	501	4.14e-42	150
DILT_0000000901-mRNA-1	DC041_0003523	45.9	170	83	1	1	170	380	540	6.96e-42	150
DILT_0000000901-mRNA-1	tr|A0A430QIW7|A0A430QIW7_SCHBOGlycine	45.9	170	83	1	1	170	380	540	6.96e-42	150
DILT_0000000901-mRNA-1	SCUD_0001019201-mRNA-1	45.9	170	83	1	1	170	363	523	7.81e-42	150
DILT_0000000901-mRNA-1	tr|A0A183K5B9|A0A183K5B9_9TREMIg-like	45.9	170	83	1	1	170	363	523	7.81e-42	150
DILT_0000000901-mRNA-1	SMTD_0001881401-mRNA-1	45.9	170	83	1	1	170	344	504	8.41e-42	149
DILT_0000000901-mRNA-1	tr|A0A183PWS9|A0A183PWS9_9TREMIg-like	45.9	170	83	1	1	170	344	504	8.41e-42	149
DILT_0000000901-mRNA-1	Gbulla1a009754T1	45.1	173	85	3	1	173	289	451	1.09e-41	148
DILT_0000000901-mRNA-1	ECPE_0000935901-mRNA-1	46.1	165	80	1	1	165	269	424	1.92e-41	147
DILT_0000000901-mRNA-1	tr|A0A183AQU5|A0A183AQU5_9TREMNeur_chan_LBD	46.1	165	80	1	1	165	269	424	1.92e-41	147
DILT_0000000901-mRNA-1	FBUS_06108	46.1	165	80	1	1	165	416	571	7.50e-41	148
DILT_0000016501-mRNA-1	PXEA_0000602101-mRNA-1	67.9	262	84	0	41	302	12	273	1.23e-125	363
DILT_0000016501-mRNA-1	tr|A0A3S5CC13|A0A3S5CC13_9PLATNeurotransmitter-gated	67.9	262	84	0	41	302	12	273	1.23e-125	363
DILT_0000016501-mRNA-1	Gbulla1a000252T1	64.6	257	91	0	36	292	111	367	1.49e-118	352
DILT_0000016501-mRNA-1	maker-scf7180006953238-snap-gene-0.67-mRNA-1	65.2	253	88	0	40	292	96	348	1.10e-114	343
DILT_0000016501-mRNA-1	TRINITY_DN182_c2_g1_i1.p2	59.6	272	110	0	21	292	99	370	9.97e-113	337
DILT_0000016501-mRNA-1	PXEA_0002663301-mRNA-1	49.4	251	122	2	40	290	51	296	4.79e-72	231
DILT_0000016501-mRNA-1	tr|A0A448XBU8|A0A448XBU8_9PLATNeurotransmitter-gated	49.4	251	122	2	40	290	51	296	4.79e-72	231
DILT_0000016501-mRNA-1	TRINITY_DN3260_c0_g1_i1__g.66213	46.9	245	126	2	58	298	59	303	4.87e-69	224
DILT_0000016501-mRNA-1	maker-scf7180006952878-snap-gene-0.91-mRNA-1	50.6	235	109	3	54	288	131	358	1.29e-66	219
DILT_0000016501-mRNA-1	TRINITY_DN15235_c0_g1_i1.p1	49.8	235	115	1	54	288	2	233	1.43e-66	212
DILT_0000016501-mRNA-1	maker-scf7180006952878-snap-gene-0.90-mRNA-1	48.1	239	121	1	54	292	125	360	1.93e-66	218
DILT_0000016501-mRNA-1	Gbulla1a006919T2	47.6	250	122	4	40	288	117	358	6.49e-65	215
DILT_0000016501-mRNA-1	TRINITY_DN751_c1_g1_i1.p1	45.9	242	120	3	54	292	2	235	9.84e-63	206
DILT_0000016501-mRNA-1	Gbulla1a006986T1	46.2	236	117	3	60	288	73	305	3.63e-54	187
DILT_0000016501-mRNA-1	PXEA_0002874301-mRNA-1	38.7	292	143	8	28	293	35	316	1.76e-51	176
DILT_0000016501-mRNA-1	tr|A0A448XFB5|A0A448XFB5_9PLATNeurotransmitter-gated	38.7	292	143	8	28	293	35	316	1.76e-51	176
DILT_0000016501-mRNA-1	TRINITY_DN629_c2_g1_i1.p1	40.6	249	129	3	40	288	157	386	6.98e-48	171
DILT_0000016501-mRNA-1	maker-scaffold10x_111_pilon-snap-gene-0.71-mRNA-1	38.8	237	140	2	54	290	129	360	3.57e-47	171
DILT_0000016501-mRNA-1	tr|A0A4E0RYH6|A0A4E0RYH6_FASHENicotinic	38.8	237	140	2	54	290	158	389	4.78e-47	171
DILT_0000016501-mRNA-1	FBUS_03795	38.4	237	141	2	54	290	101	332	9.59e-47	169
DILT_0000016501-mRNA-1	tr|A0A8E0RYP7|A0A8E0RYP7_9TREMNeuronal	38.4	237	141	2	54	290	101	332	9.59e-47	169
DILT_0000016501-mRNA-1	TRINITY_DN4163_c0_g1_i4.p1	38.7	248	148	3	45	292	64	307	3.63e-46	165
DILT_0000016501-mRNA-1	FBUS_02767	36.6	246	139	1	49	294	79	307	4.09e-46	166
DILT_0000016501-mRNA-1	tr|A0A8E0RVV3|A0A8E0RVV3_9TREMNicotinic	36.6	246	139	1	49	294	79	307	4.09e-46	166
DILT_0000016501-mRNA-1	tr|A0A8J4X3U5|A0A8J4X3U5_9TREMNeuronal	37.5	251	150	3	54	304	56	299	7.72e-46	166
DILT_0000021301-mRNA-1	Gbulla1a003904T2	64.1	195	47	5	171	352	255	439	6.83e-73	242
DILT_0000021301-mRNA-1	maker-scf7180006951332-snap-gene-0.8-mRNA-1	80.2	101	20	0	252	352	7	107	9.41e-55	180
DILT_0000021301-mRNA-1	TRINITY_DN8865_c0_g1_i1__g.36253	64.3	140	35	1	191	330	205	329	1.73e-53	183
DILT_0000021301-mRNA-1	SMTD_0000665301-mRNA-1	46.2	156	71	2	197	352	1	143	5.42e-35	130
DILT_0000021301-mRNA-1	tr|A0A183NX18|A0A183NX18_9TREMNeur_chan_LBD	46.2	156	71	2	197	352	1	143	5.42e-35	130
DILT_0000021301-mRNA-1	FGIG_05892	46.1	154	70	3	199	352	279	419	1.77e-34	136
DILT_0000021301-mRNA-1	tr|A0A504Y9X0|A0A504Y9X0_FASGIGamma-aminobutyric	46.1	154	70	3	199	352	279	419	1.77e-34	136
DILT_0000021301-mRNA-1	SMRZ_0000161101-mRNA-1	47.0	149	66	3	204	352	74	209	1.77e-34	132
DILT_0000021301-mRNA-1	tr|A0A183LCT7|A0A183LCT7_9TREMNeur_chan_LBD	47.0	149	66	3	204	352	74	209	1.77e-34	132
DILT_0000021301-mRNA-1	SMTD_0000543301-mRNA-1	46.2	156	71	3	197	352	1	143	3.52e-34	133
DILT_0000021301-mRNA-1	tr|A0A183NTJ8|A0A183NTJ8_9TREMNeur_chan_LBD	46.2	156	71	3	197	352	1	143	3.52e-34	133
DILT_0000021301-mRNA-1	TRINITY_DN2169_c0_g2_i2.p1	44.8	163	77	1	190	352	199	348	5.03e-34	136
DILT_0000021301-mRNA-1	maker-scaffold10x_1213_pilon-snap-gene-0.66-mRNA-1	45.0	160	75	3	193	352	689	835	5.17e-34	137
DILT_0000021301-mRNA-1	tr|A0A8T0DWG2|A0A8T0DWG2_9TREMNeurotransmitter-gated	47.7	149	65	3	204	352	589	724	5.35e-34	137
DILT_0000021301-mRNA-1	tr|A0A4E0RXW9|A0A4E0RXW9_FASHEGamma-aminobutyric	45.0	160	75	3	193	352	689	835	5.58e-34	137
DILT_0000021301-mRNA-1	maker-scf7180006952862-augustus-gene-0.7-mRNA-1	45.6	149	68	2	204	352	84	219	1.50e-33	127
DILT_0000021301-mRNA-1	FBUS_01623	43.8	160	77	2	193	352	245	391	2.06e-33	134
DILT_0000021301-mRNA-1	tr|A0A8E0VL04|A0A8E0VL04_9TREMGamma	43.8	160	77	2	193	352	245	391	2.06e-33	134
DILT_0000021301-mRNA-1	MS3_0017353.1	47.0	149	66	3	204	352	123	258	7.71e-33	132
DILT_0000021301-mRNA-1	tr|A0A6A5DBU3|A0A6A5DBU3_SCHHAPutative	47.0	149	66	3	204	352	123	258	7.71e-33	132
DILT_0000021301-mRNA-1	SCUD_0000903301-mRNA-1	46.2	156	71	2	197	352	1	143	8.70e-33	130
DILT_0000021301-mRNA-1	tr|A0A183K220|A0A183K220_9TREMNeur_chan_LBD	46.2	156	71	2	197	352	1	143	8.70e-33	130
DILT_0000021301-mRNA-1	EWB00_001803	44.8	163	77	2	190	352	229	378	9.64e-33	132
DILT_0000021301-mRNA-1	tr|A0A4Z2DEK5|A0A4Z2DEK5_SCHJAGamma-aminobutyric	44.8	163	77	2	190	352	229	378	9.64e-33	132
DILT_0000021301-mRNA-1	maker-agouti_scaf_322-snap-gene-0.1-mRNA-1	45.3	159	74	3	199	357	386	531	1.36e-32	132
DILT_0000031701-mRNA-1	augustus_masked-agouti_scaf_271-processed-gene-0.10-mRNA-1	82.1	296	53	0	2	297	89	384	6.46e-184	524
DILT_0000031701-mRNA-1	tr|A0A8S9YPE9|A0A8S9YPE9_9TREMATP	81.5	298	55	0	2	299	89	386	2.54e-182	521
DILT_0000031701-mRNA-1	DEA37_0008133	81.8	296	54	0	2	297	83	378	4.62e-182	520
DILT_0000031701-mRNA-1	tr|A0A5J4NDE8|A0A5J4NDE8_9TREMATP	81.8	296	54	0	2	297	83	378	4.62e-182	520
DILT_0000031701-mRNA-1	tr|A0A8T0DUR6|A0A8T0DUR6_9TREMATP	81.2	298	56	0	2	299	89	386	5.66e-182	520
DILT_0000031701-mRNA-1	CSKR_102705-T1	79.9	298	60	0	2	299	89	386	7.76e-182	520
DILT_0000031701-mRNA-1	tr|A0A3R7FR79|A0A3R7FR79_CLOSIATP	79.9	298	60	0	2	299	89	386	7.76e-182	520
DILT_0000031701-mRNA-1	tr|H2KQ33|H2KQ33_CLOSIATP	79.9	298	60	0	2	299	89	386	7.76e-182	520
DILT_0000031701-mRNA-1	maker-scaffold10x_270_pilon-pred_gff_StringTie-gene-0.50-mRNA-1	79.6	299	61	0	2	300	89	387	2.65e-181	518
DILT_0000031701-mRNA-1	tr|A0A2H1CK19|A0A2H1CK19_FASHEATP	79.6	299	61	0	2	300	89	387	2.65e-181	518
DILT_0000031701-mRNA-1	T265_00386	79.9	298	60	0	2	299	89	386	3.13e-181	518
DILT_0000031701-mRNA-1	tr|A0A075AJT7|A0A075AJT7_9TREMATP	79.9	298	60	0	2	299	89	386	3.13e-181	518
DILT_0000031701-mRNA-1	CRM22_003306	79.5	298	61	0	2	299	89	386	6.30e-181	517
DILT_0000031701-mRNA-1	tr|A0A4S2M6U6|A0A4S2M6U6_OPIFEATP	79.5	298	61	0	2	299	89	386	6.30e-181	517
DILT_0000031701-mRNA-1	tr|A0A1S8X5E2|A0A1S8X5E2_9TREMATP	79.9	298	60	0	2	299	39	336	3.38e-180	518
DILT_0000031701-mRNA-1	tr|A0A8J4SJ01|A0A8J4SJ01_9TREMATP	80.9	298	57	0	2	299	89	386	3.99e-180	515
DILT_0000031701-mRNA-1	ECPE_0000525901-mRNA-1	79.3	299	62	0	2	300	89	387	8.41e-180	514
DILT_0000031701-mRNA-1	tr|A0A183AE62|A0A183AE62_9TREMATP	79.3	299	62	0	2	300	89	387	8.41e-180	514
DILT_0000031701-mRNA-1	FBUS_03627	79.3	299	62	0	2	300	89	387	1.19e-179	514
DILT_0000031701-mRNA-1	tr|A0A8E0RKD9|A0A8E0RKD9_9TREMATP	79.3	299	62	0	2	300	89	387	1.19e-179	514
DILT_0000031701-mRNA-1	PXEA_0002615101-mRNA-1	74.6	299	76	0	1	299	93	391	1.16e-172	501
DILT_0000031701-mRNA-1	tr|A0A448XAY4|A0A448XAY4_9PLATATP	74.6	299	76	0	1	299	93	391	1.16e-172	501
DILT_0000031701-mRNA-1	PXEA_0003221501-mRNA-1	72.6	303	83	0	2	304	90	392	3.80e-171	488
DILT_0000031701-mRNA-1	tr|A0A3S5B6C1|A0A3S5B6C1_9PLATATP	72.6	303	83	0	2	304	90	392	3.80e-171	488
DILT_0000031701-mRNA-1	SROB_0000933301-mRNA-1	70.3	313	93	0	2	314	85	397	2.59e-170	492
DILT_0000058801-mRNA-1	EWB00_002475	52.4	187	80	2	1	182	1	183	1.39e-59	187
DILT_0000058801-mRNA-1	tr|A0A4Z2DBQ1|A0A4Z2DBQ1_SCHJAAmiloride-sensitive	52.4	187	80	2	1	182	1	183	1.39e-59	187
DILT_0000058801-mRNA-1	DC041_0011492	51.3	193	93	1	1	192	12	204	1.61e-59	189
DILT_0000058801-mRNA-1	tr|A0A430QK91|A0A430QK91_SCHBOAmiloride-sensitive	51.3	193	93	1	1	192	12	204	1.61e-59	189
DILT_0000058801-mRNA-1	SMRZ_0001295501-mRNA-1	53.3	184	85	1	1	183	12	195	3.07e-59	187
DILT_0000058801-mRNA-1	tr|A0A183MA79|A0A183MA79_9TREMAmiloride-sensitive	53.3	184	85	1	1	183	12	195	3.07e-59	187
DILT_0000058801-mRNA-1	tr|A0A095AV82|A0A095AV82_SCHHAAmiloride-sensitive	51.8	191	91	1	1	190	12	202	6.33e-59	187
DILT_0000058801-mRNA-1	TRE_0001806101-mRNA-1	52.1	188	81	3	1	183	1	184	7.47e-59	186
DILT_0000058801-mRNA-1	tr|A0A183WZ91|A0A183WZ91_TRIREAmiloride-sensitive	52.1	188	81	3	1	183	1	184	7.47e-59	186
DILT_0000058801-mRNA-1	SCUD_0000269401-mRNA-1	52.7	184	86	1	1	183	12	195	4.06e-58	185
DILT_0000058801-mRNA-1	tr|A0A183JJ20|A0A183JJ20_9TREMSEA	52.7	184	86	1	1	183	12	195	4.06e-58	185
DILT_0000058801-mRNA-1	MS3_0016786.1	52.7	184	86	1	1	183	12	195	6.28e-58	186
DILT_0000058801-mRNA-1	tr|A0A6A5DD58|A0A6A5DD58_SCHHAPutative	52.7	184	86	1	1	183	12	195	6.28e-58	186
DILT_0000058801-mRNA-1	maker-jcf7180000276180-snap-gene-0.10-mRNA-1	53.2	186	82	2	7	191	10	191	2.43e-56	191
DILT_0000058801-mRNA-1	Smp_175020.1	52.6	192	90	1	1	191	13	204	3.37e-56	194
DILT_0000058801-mRNA-1	tr|A0A3Q0KTE1|A0A3Q0KTE1_SCHMAAmiloride-sensitive	52.6	192	90	1	1	191	13	204	3.37e-56	194
DILT_0000058801-mRNA-1	SROB_0001318301-mRNA-1	51.6	182	86	2	11	190	48	229	1.28e-55	179
DILT_0000058801-mRNA-1	tr|A0A183RB15|A0A183RB15_9TREMAmiloride-sensitive	51.6	182	86	2	11	190	48	229	1.28e-55	179
DILT_0000058801-mRNA-1	ECPE_0000710001-mRNA-1	48.4	192	85	5	1	186	1	184	4.68e-55	177
DILT_0000058801-mRNA-1	tr|A0A183AJF0|A0A183AJF0_9TREMUncharacterized	48.4	192	85	5	1	186	1	184	4.68e-55	177
DILT_0000058801-mRNA-1	SMTD_0000567301-mRNA-1	53.1	175	81	1	1	174	1	175	1.15e-54	176
DILT_0000058801-mRNA-1	tr|A0A183NU88|A0A183NU88_9TREMAmiloride-sensitive	53.1	175	81	1	1	174	1	175	1.15e-54	176
DILT_0000058801-mRNA-1	tr|A0A922S3Z8|A0A922S3Z8_SCHHAAmiloride-sensitive	51.6	192	92	1	1	191	12	203	6.76e-54	187
DILT_0000058801-mRNA-1	FBUS_06256	46.1	191	89	3	1	185	1	183	1.37e-51	168
